village,district,subdistric,state_name,latitude,longitude
Chirragudem,Mulugu,Eturunagaram,Telangana,18.29865957184612,80.37944434706746
Singaram,Jayashankar Bhupalapally,Mutharam Mahadevpur,Telangana,18.40069551590091,80.18387321977822
Stambhampalle P K,Jayashankar Bhupalapally,Mutharam Mahadevpur,Telangana,18.470867577958792,80.18280338340209
Reddipalle,Jayashankar Bhupalapally,Mutharam Mahadevpur,Telangana,18.494491539486212,80.1893358128916
Gangaram Guttala,Mulugu,Eturunagaram,Telangana,18.59287215076392,80.3586180483036
Thupakulagudem,Mulugu,Eturunagaram,Telangana,18.574552522709695,80.38568725956014
Bhupathipuram,Mulugu,Eturunagaram,Telangana,18.559520561391594,80.28243983337002
Tekulagudem Z,Mulugu,Wajedu,Telangana,18.567217590465983,80.412876238182
Devadhumula,Mulugu,Eturunagaram,Telangana,18.55796329104284,80.37278686203891
Tekulagudem Chalk Ii,Mulugu,Wajedu,Telangana,18.5578419762303,80.42595080971536
Rajannapet,Mulugu,Eturunagaram,Telangana,18.553844620307828,80.34157422032006
Peddagangaram Z,Mulugu,Wajedu,Telangana,18.55622868541233,80.40808854336834
Chandrupatla Z,Mulugu,Wajedu,Telangana,18.545964715412065,80.39466704313413
Laxmipuram,Mulugu,Eturunagaram,Telangana,18.548113133274285,80.36441088075345
Krishnapuram G,Mulugu,Wajedu,Telangana,18.546163546102616,80.42008059727138
Kadekal G,Mulugu,Wajedu,Telangana,18.540707902307634,80.44020319467808
Kadekal Z,Mulugu,Wajedu,Telangana,18.5342960089289,80.4251867949593
Peruru G,Mulugu,Wajedu,Telangana,18.53319267921919,80.40540106537271
Gurrevula,Mulugu,Eturunagaram,Telangana,18.52609009703803,80.36140754295587
Gangugudem,Mulugu,Eturunagaram,Telangana,18.528279091554822,80.33473254516153
Tekulagudem Chalk I,Mulugu,Wajedu,Telangana,18.58050789983646,80.4066142016697
Paredu,Mulugu,Eturunagaram,Telangana,18.561057647291328,80.31072121397555
Marepalle,Mulugu,Eturunagaram,Telangana,18.550278017088463,80.25398675163316
Andukapalle,Mulugu,Eturunagaram,Telangana,18.57414975778577,80.3476978442052
Kothur,Mulugu,Eturunagaram,Telangana,18.539031763939143,80.36677221229596
Rampur,Mulugu,Eturunagaram,Telangana,18.540219173046946,80.34519674736397
Padigapuram,Mulugu,Eturunagaram,Telangana,18.528566451188304,80.34298055713579
Ghattuveerapuram Z,Mulugu,Wajedu,Telangana,18.531715249635567,80.38763954565694
Chinnagollagudem Z,Mulugu,Wajedu,Telangana,18.5285561010259,80.3829900192296
Timmatigudem,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.598890264214273,80.31130168896652
Yetnaram,Jayashankar Bhupalapally,Mutharam Mahadevpur,Telangana,18.57338775370824,80.13797487770104
Kankunoor,Jayashankar Bhupalapally,Mutharam Mahadevpur,Telangana,18.530843341687667,80.18786841232544
Singampalle,Jayashankar Bhupalapally,Mutharam Mahadevpur,Telangana,18.580906582461047,80.18580829412363
Dammur,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.70101249721885,80.28000668148928
Burgugudem,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.67935107448957,80.28621550217248
Neelampalle,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.661522720480516,80.2920118002228
Muknur,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.614375970480186,80.3148513209785
Venchepalle,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.630859931572406,80.29002736164868
Sarvaipet,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.675623066727255,80.24633195364379
Palimela,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.675690956315908,80.22121307608049
Kamanpalle,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.624668518928555,80.23425752967246
Kyathampalle CT,Mancherial,Mandamarri,Telangana,18.92858771044618,79.46296795959266
Seetarampalle OG,Mancherial,Mancherial,Telangana,18.84803321754002,79.47665345397004
Lingapur OG,Peddapalli,Ramagundam,Telangana,18.79557952715339,79.47957016588883
Kasipet CT,Mancherial,Kasipet,Telangana,19.013176883616055,79.44915549887735
Devapur CT,Mancherial,Kasipet,Telangana,19.00560049138316,79.36172822849551
Chennur CT,Mancherial,Chennur,Telangana,18.86491102754517,79.79123229913206
Reserved Forest,Mulugu,Wajedu,Telangana,18.50787428919553,80.53755894220123
Reserved Forest,Mulugu,Eturunagaram,Telangana,18.443320085004697,80.29206997365723
Reserved Forest,Mulugu,Wajedu,Telangana,18.402849557217976,80.5006103343192
Boipalmela,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.69422706059642,80.24912631537019
Reserved Forest,Mulugu,Venkatapuram,Telangana,18.34421352769733,80.5177729380162
Moded,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.620623710528015,80.16675770721099
Pankena,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.66476778990386,80.19657154200522
Gaddalapalle,Jayashankar Bhupalapally,Mutharam Mahadevpur,Telangana,18.572932357526938,80.22584401220826
Kishtapur,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.600033090862937,80.27120292969504
Medigadda,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.700854740001276,80.26257514055605
Garkepalle,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.66022407269175,80.1662700281433
Bheemanpalle,Jayashankar Bhupalapally,Mahadevpur,Telangana,18.626719612102427,80.19468894810704
Pamunoor,Mulugu,Venkatapuram,Telangana,18.38941909417532,80.629135490154
Zella G,Mulugu,Venkatapuram,Telangana,18.379735796164123,80.66867833632544
Doli G,Mulugu,Venkatapuram,Telangana,18.339063556413464,80.7057248870336
Koyabestagudem G,Mulugu,Venkatapuram,Telangana,18.30368192270096,80.58455836015256
Chalamala G,Mulugu,Venkatapuram,Telangana,18.30079948406543,80.6831774864027
Tadapala G,Mulugu,Venkatapuram,Telangana,18.294804662503545,80.7472294985726
Palem Z,Mulugu,Venkatapuram,Telangana,18.287974593819158,80.59531850898647
Bandarupalle G,Mulugu,Venkatapuram,Telangana,18.375249618884975,80.60859200726131
Alligudem G,Mulugu,Venkatapuram,Telangana,18.333200826743493,80.64516753498236
Mukunuru G,Mulugu,Venkatapuram,Telangana,18.31199086133113,80.65897947857826
Malni,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.45966523649029,79.42224161365012
Vempalle,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.412948303976222,79.49888417658437
Bhupalapatnam,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.43784028825659,79.6474684748636
Chunchupalle,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.410803132368585,79.5668146221494
Chintakunta,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.42892696974361,79.5880220463273
Heerapur,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.44217831382309,79.59019796940701
Achalli,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.430885605519325,79.54788493876167
Ghatjangaon,Kumuram Bheem Asifabad,Wankidi,Telangana,19.436649169929556,79.27580622761961
Tejapur,Kumuram Bheem Asifabad,Wankidi,Telangana,19.43313298166381,79.29457618014345
Jaithpur,Kumuram Bheem Asifabad,Wankidi,Telangana,19.40833309043117,79.309816430264
Boarda,Kumuram Bheem Asifabad,Wankidi,Telangana,19.411114616459447,79.32736051500791
Kanneragaon,Kumuram Bheem Asifabad,Wankidi,Telangana,19.402379898469135,79.36289686339104
Komatiguda,Kumuram Bheem Asifabad,Wankidi,Telangana,19.429972192731853,79.35671096471782
Khedegaon,Kumuram Bheem Asifabad,Wankidi,Telangana,19.43245253345673,79.37417774480993
Sarkepally,Kumuram Bheem Asifabad,Wankidi,Telangana,19.440372779241514,79.4127339332448
Velgi,Kumuram Bheem Asifabad,Wankidi,Telangana,19.446449231117285,79.38420742617424
Bendara,Kumuram Bheem Asifabad,Wankidi,Telangana,19.43184179601485,79.31273560799764
Samela,Kumuram Bheem Asifabad,Wankidi,Telangana,19.432185559927543,79.33529767838519
Guntlapet,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.27593410786375,79.68198835883551
Babapur,Kumuram Bheem Asifabad,Asifabad,Telangana,19.344383522939612,79.26000531477582
Kadamba,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.367879612343764,79.63677728061903
Sarsala,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.32178558341662,79.62941687095592
Raspalle,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.320408597656627,79.596168025516
Jambuga,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.317923283898566,79.56519425255318
Nagampet,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.33616586459832,79.5722727291406
Mosam,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.370199544455218,79.59863484710098
Ankhoda,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.401456813866734,79.5875201969393
Mandva,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.380850735785852,79.5740621538676
Gannaram,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.361537565383127,79.56984350095802
Nazrulnagar,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.39189833182841,79.53936226100355
Jagannathpur,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.30250880715293,79.5220698323566
Seetanagar,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.321694972471423,79.54376459911437
Vallakonda,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.344641668137974,79.53975133296362
Andavelli,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.331711068903285,79.51701306782873
Bhatpalle,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.335155645089742,79.49582550491613
Easgaon,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.369429152431184,79.51855770506346
Chinthaguda,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.36877936844818,79.49453137730247
Bareguda,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.32411699270545,79.46918257562227
Boregaon,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.27370254702411,79.54081486263237
Kagaz Nagar,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.346609213011966,79.47788774615609
Vanjiri,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.31222116757466,79.4471010766165
Nandiguda,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.330770290954334,79.44041423466813
Dubbaguda,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.346951523946405,79.39119758115845
Ankusapur,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.34963409007633,79.41289698409268
Metpalle,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.36711742801704,79.39997291151958
Narapur,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.37273097608505,79.41490942893503
Boregaon,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.355631930536106,79.44906701970096
Gondi,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.396060327750288,79.41172400700444
Kosni,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.38356288427347,79.46486165548642
Regulguda,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.420084902345643,79.46747782076699
Bodepalle,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.30759089706095,79.5446001836019
Danapur,Kumuram Bheem Asifabad,Asifabad,Telangana,19.42051332145637,79.26264177427493
Ippalnavegaon,Kumuram Bheem Asifabad,Asifabad,Telangana,19.40762983035664,79.28494332695676
Saleguda,Kumuram Bheem Asifabad,Asifabad,Telangana,19.3883871215965,79.29977924099114
Govindapur,Kumuram Bheem Asifabad,Asifabad,Telangana,19.366668309309443,79.32322080622855
Gundi,Kumuram Bheem Asifabad,Asifabad,Telangana,19.375679094828932,79.33839786689455
Cherpalle,Kumuram Bheem Asifabad,Asifabad,Telangana,19.364676222152184,79.36005914885234
Nandupa,Kumuram Bheem Asifabad,Asifabad,Telangana,19.356231979868358,79.37771594843849
Rajura,Kumuram Bheem Asifabad,Asifabad,Telangana,19.350818120245613,79.34413606217245
Rahapalle,Kumuram Bheem Asifabad,Asifabad,Telangana,19.34433783106296,79.36183385649859
Mothuguda,Kumuram Bheem Asifabad,Asifabad,Telangana,19.326864128349367,79.35575853931252
Appepalle,Kumuram Bheem Asifabad,Asifabad,Telangana,19.31196804532677,79.34705603550594
Perasnambal,Kumuram Bheem Asifabad,Asifabad,Telangana,19.273947469511747,79.36297418367106
Addaghat,Kumuram Bheem Asifabad,Asifabad,Telangana,19.255677678759845,79.35488653822658
Routsankepalle,Kumuram Bheem Asifabad,Asifabad,Telangana,19.2748268147159,79.3277934465776
Kommuguda,Kumuram Bheem Asifabad,Asifabad,Telangana,19.31013518833641,79.3272541270211
Edulwada,Kumuram Bheem Asifabad,Asifabad,Telangana,19.322260627679267,79.31814233248475
Chilatiguda,Kumuram Bheem Asifabad,Asifabad,Telangana,19.320501814065253,79.29747988193367
Singaraopet,Kumuram Bheem Asifabad,Asifabad,Telangana,19.309015503970265,79.30696143569324
Mondepalle,Kumuram Bheem Asifabad,Asifabad,Telangana,19.274273818820213,79.29699398898126
Padibonda,Kumuram Bheem Asifabad,Asifabad,Telangana,19.280320044131937,79.26588714234649
Danaboinapeta,Kumuram Bheem Asifabad,Asifabad,Telangana,19.274856911857764,79.2774736919212
Chirrakunta,Kumuram Bheem Asifabad,Asifabad,Telangana,19.29678712365567,79.27080801918348
Kommuguda,Kumuram Bheem Asifabad,Asifabad,Telangana,19.385381895271614,79.25247803595266
Yellaram,Kumuram Bheem Asifabad,Asifabad,Telangana,19.382159312615876,79.27176617916173
Ankusapur,Kumuram Bheem Asifabad,Asifabad,Telangana,19.35350334830901,79.27414312570056
Samela,Kumuram Bheem Asifabad,Asifabad,Telangana,19.33412073821573,79.28232358463173
Tumpalle,Kumuram Bheem Asifabad,Asifabad,Telangana,19.320759059317915,79.26841930550857
Dagleshwar,Kumuram Bheem Asifabad,Asifabad,Telangana,19.329744289454542,79.25314364740697
Dadpapur,Kumuram Bheem Asifabad,Asifabad,Telangana,19.367338782539203,79.2452746789859
Kosara,Kumuram Bheem Asifabad,Asifabad,Telangana,19.324923293035397,79.24375276958432
Buruguda,Kumuram Bheem Asifabad,Asifabad,Telangana,19.33486775084126,79.32942631988949
Itial,Kumuram Bheem Asifabad,Dahegoan,Telangana,19.296504888965252,79.55924552317269
Borlakunta,Kumuram Bheem Asifabad,Dahegoan,Telangana,19.282012439371016,79.58494785140226
Kothmir,Kumuram Bheem Asifabad,Dahegoan,Telangana,19.275486403483903,79.61132088610978
Beebra,Kumuram Bheem Asifabad,Dahegoan,Telangana,19.284956914054387,79.63197434565744
Chedwai,Kumuram Bheem Asifabad,Dahegoan,Telangana,19.312774273296927,79.66426402482729
Pesarkunta,Kumuram Bheem Asifabad,Dahegoan,Telangana,19.29428621120539,79.65422880942961
Ainam,Kumuram Bheem Asifabad,Dahegoan,Telangana,19.25909155212741,79.65901725779048
Gorregutta,Kumuram Bheem Asifabad,Dahegoan,Telangana,19.26873711863621,79.55570191978524
Keslapur,Kumuram Bheem Asifabad,Dahegoan,Telangana,19.252660140042497,79.58043594866315
Thangallapalle,Kumuram Bheem Asifabad,Dahegoan,Telangana,19.23532557638051,79.61532347187078
Chinnagudipet,Kumuram Bheem Asifabad,Dahegoan,Telangana,19.22478502858858,79.63383501966149
Polampalle,Kumuram Bheem Asifabad,Dahegoan,Telangana,19.248498147412196,79.64208609918241
Wadal,Mancherial,Bheemini,Telangana,19.221375265703376,79.58836913992988
Karjibheempur,Mancherial,Bheemini,Telangana,19.269018746007795,79.51904937146324
Akkalapalle,Mancherial,Bheemini,Telangana,19.239284811433915,79.53118404327377
Laxmipur,Mancherial,Bheemini,Telangana,19.22418595607068,79.55542607197333
Gollet,Kumuram Bheem Asifabad,Rebbena,Telangana,19.224188721140933,79.38913341285543
Kistapur,Kumuram Bheem Asifabad,Rebbena,Telangana,19.218865312763697,79.51589265989007
Narayanpur,Kumuram Bheem Asifabad,Rebbena,Telangana,19.23380424763365,79.49176048524451
Bonki,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.406141969006267,79.64419126363907
Arepalle,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.41894479632594,79.58663925578796
Chinnasiddapur,Kumuram Bheem Asifabad,Bejjur,Telangana,19.350155549315534,79.83539141363762
Jankapur,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.3606898294244,79.67545611046567
Mahajanguda,Kumuram Bheem Asifabad,Kagaznagar,Telangana,19.34035265090512,79.42748451957485
Edasgondi,Kumuram Bheem Asifabad,Asifabad,Telangana,19.400260764256416,79.26016781591551
Sankepalle,Kumuram Bheem Asifabad,Asifabad,Telangana,19.375965447534835,79.3833234532748
Keslapur,Kumuram Bheem Asifabad,Asifabad,Telangana,19.350840534734406,79.32355796845042
Pippalgaon,Kumuram Bheem Asifabad,Asifabad,Telangana,19.366901579776805,79.26763484511906
Mekalwada,Kumuram Bheem Asifabad,Asifabad,Telangana,19.345014687564785,79.33131871231629
Dharmaram,Kumuram Bheem Asifabad,Rebbena,Telangana,19.258982664708103,79.46947062885619
Nambal,Kumuram Bheem Asifabad,Rebbena,Telangana,19.23279210510388,79.444425203679
Gangapur,Kumuram Bheem Asifabad,Rebbena,Telangana,19.263699221926192,79.43493664663121
Pothpalle,Kumuram Bheem Asifabad,Rebbena,Telangana,19.304831063838193,79.48262503804267
Tungeda,Kumuram Bheem Asifabad,Rebbena,Telangana,19.292731459408667,79.4835067707514
Passigaon,Kumuram Bheem Asifabad,Rebbena,Telangana,19.293554919098387,79.45076635543566
Rollapet,Kumuram Bheem Asifabad,Rebbena,Telangana,19.302134266294306,79.42169945742725
Venkulam,Kumuram Bheem Asifabad,Rebbena,Telangana,19.323374990853846,79.42007700178762
Navegaon,Kumuram Bheem Asifabad,Rebbena,Telangana,19.326893305704473,79.3973205269683
Khairgaon,Kumuram Bheem Asifabad,Rebbena,Telangana,19.319152027946075,79.3751767431959
Kondapalle,Kumuram Bheem Asifabad,Rebbena,Telangana,19.30515615692572,79.39195371761781
Edvalli,Kumuram Bheem Asifabad,Rebbena,Telangana,19.28978600953663,79.37436329311618
Rampur,Kumuram Bheem Asifabad,Rebbena,Telangana,19.30129266070079,79.40679997960102
Nerpalle,Kumuram Bheem Asifabad,Rebbena,Telangana,19.272642565341837,79.38887966143072
Rebbana,Kumuram Bheem Asifabad,Rebbena,Telangana,19.262632450913223,79.40923939237248
Areguda,Kumuram Bheem Asifabad,Tiryani,Telangana,19.253526309221016,79.30716411517571
Devaiguda,Kumuram Bheem Asifabad,Tiryani,Telangana,19.2460494431697,79.27915706430115
Lingiguda,Kumuram Bheem Asifabad,Tiryani,Telangana,19.25659882942873,79.25388031068421
Boardham,Kumuram Bheem Asifabad,Tiryani,Telangana,19.233972962475658,79.27501619233684
Ullipitta Dorli,Kumuram Bheem Asifabad,Tiryani,Telangana,19.244804305098544,79.23950314481303
Jewni,Kumuram Bheem Asifabad,Tiryani,Telangana,19.276829980502896,79.24289959253488
Mediguda,Kumuram Bheem Asifabad,Rebbena,Telangana,19.33876128203856,79.38766726700071
Pedakunta,Kumuram Bheem Asifabad,Tiryani,Telangana,19.2387953439614,79.29428068220521
Mandrumeda,Kumuram Bheem Asifabad,Tiryani,Telangana,19.26050522100079,79.27831492453792
Rudrapur,Kumuram Bheem Asifabad,Tiryani,Telangana,19.264714573964994,79.26281486893558
Veervalli,Kumuram Bheem Asifabad,Koutala,Telangana,19.563973420421714,79.63580599419024
Sandgaon,Kumuram Bheem Asifabad,Koutala,Telangana,19.565536825259493,79.65610585621776
Pardi,Kumuram Bheem Asifabad,Koutala,Telangana,19.566916666566907,79.67819501452713
Kumbari,Kumuram Bheem Asifabad,Koutala,Telangana,19.538688261648268,79.66197092143226
Muthampet,Kumuram Bheem Asifabad,Koutala,Telangana,19.51672661205466,79.67721759637712
Tonkini,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.503436838035544,79.61524248896168
Sirpur,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.47077477971247,79.57259940618354
Medpalle,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.49579763380374,79.47321856852845
Garlapet,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.469816614110467,79.47832061977795
Dhorpalle,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.504322221946346,79.66387780012565
Rudraram,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.45309721057421,79.55990137741793
Cheelapalle,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.45806508754684,79.51564110635267
Hudkili,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.50628085502039,79.51997517296246
Makidi,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.536888358463447,79.5275587479794
Jakkapur,Kumuram Bheem Asifabad,Sirpur (T),Telangana,19.54126383818249,79.54073658223354
